"Signal","Type","DataType","Deprecated","Unit","Min","Max","Desc","Comment","Allowed","Id"
"Vehicle.Cabin.Seat.Row2.Pos3.Occupant.Identifier","branch","","","","","","Identifier attributes based on OAuth 2.0.","","","296e51d414a65cea96e1eea27dc3e1dd"
"Vehicle.Cabin.Seat.Row2.Pos3.Occupant.Identifier.Subject","sensor","string","","","","","Subject for the authentification of the occupant. E.g. UserID 7331677","","","ea36896f5572580b9d8379a6256f61b5"
"Vehicle.Cabin.Seat.Row2.Pos3.Occupant.Identifier.Issuer","sensor","string","","","","","Unique Issuer for the authentification of the occupant. E.g. https://accounts.funcorp.com","","","d96b225635b959a1aea0d6febb955ae8"
"Vehicle.Cabin.Seat.Row2.Pos3.IsBelted","sensor","boolean","","","","","Is the belt engaged.","","","815f9e1dc05b5078aaefc3868319b18b"
"Vehicle.Cabin.Seat.Row2.Pos3.Heating","actuator","int8","","percent","-100","100","Seat cooling / heating. 0 = off. -100 = max cold. +100 = max heat.","","","2a175561eed05247b3048263c0122fa1"
"Vehicle.Cabin.Seat.Row2.Pos3.Massage","actuator","uint8","","percent","0","100","Seat massage level. 0 = off. 100 = max massage.","","","fffccf6ae6365b83ab093031f573e452"
"Vehicle.Cabin.Seat.Row2.Pos3.Recline","actuator","int8","","degrees","-90","90","Recline level. -90 = Max forward recline. 90 max backward recline.","","","8ecc3958a2175b0f9ad58de386822df7"
"Vehicle.Cabin.Seat.Row2.Pos3.Position","actuator","uint16","","mm","0","1000","Seat horizontal position. 0 = Frontmost. 1000 = Rearmost.","","","64eb763cc10358b49968797fbf50c092"
"Vehicle.Cabin.Seat.Row2.Pos3.Height","actuator","uint16","","mm","0","1000","Seat vertical position. 0 = Lowermost. 1000 = Uppermost.","","","077a21fca4d857dd81debfd81119bc73"
"Vehicle.Cabin.Seat.Row2.Pos3.Cushion","branch","","","","","","Cushion (leg support) signals.","","","32e678fb513e5a0bb42bd39a27627d8d"
"Vehicle.Cabin.Seat.Row2.Pos3.Cushion.Height","actuator","uint16","","mm","0","500","Height of the seat cushion (leg support), relative to seat. 0 = Lowermost. 500 = Uppermost.","","","859ea2de83275a4ca91c59e248e9b159"
"Vehicle.Cabin.Seat.Row2.Pos3.Cushion.Length","actuator","uint16","","mm","0","500","Forward length of cushion (leg support), relative to seat. 0 = Rearmost. 500 = Forwardmost.","","","ddf566c0b12256df94fcd72bcaa3f570"
"Vehicle.Cabin.Seat.Row2.Pos3.Lumbar","branch","","","","","","Lumbar signals","","","07ddd96920595e66a7762532ae1b685c"
"Vehicle.Cabin.Seat.Row2.Pos3.Lumbar.Inflation","actuator","uint8","","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated.","","","c7f75035848554e0b7b22b0486d2dc9c"
"Vehicle.Cabin.Seat.Row2.Pos3.Lumbar.Height","actuator","uint8","","","0","255","Lumbar support position. 0 = Lowermost. 255 = Uppermost.","","","c2d250c021aa531cb364f52a80ae1131"
"Vehicle.Cabin.Seat.Row2.Pos3.SideBolster","branch","","","","","","Side bolster settings","","","5d3abbb4cc305e9e83fc06939c715767"
"Vehicle.Cabin.Seat.Row2.Pos3.SideBolster.Inflation","actuator","uint8","","","0","255","Side bolster support inflation. 0 = Fully deflated. 255 = Fully inflated.","","","127bf41b7b055407b3405787db308dc5"
"Vehicle.Cabin.Seat.Row2.Pos3.HeadRestraint","branch","","","","","","Head restraint settings","","","a945800a6ad95970b01110b86a5d204b"
"Vehicle.Cabin.Seat.Row2.Pos3.HeadRestraint.Height","actuator","uint8","","mm","0","255","Height of head restraint. 0 = Bottommost. 255 = Uppermost.","","","dbaefb0c59505e83b1f87b4010f3049a"
"Vehicle.Cabin.Seat.Row2.Pos3.Airbag","branch","","","","","","Airbag signals","","","e1d14ad055955eac914a47ee180a6e78"
"Vehicle.Cabin.Seat.Row2.Pos3.Airbag.IsDeployed","sensor","boolean","","","","","Airbag deployment status. True = Airbag deployed. False = Airbag not deployed.","","","6802243fcb3155b196cca3a825c12bcb"
"Vehicle.Cabin.Seat.Row2.Pos3.Switch","branch","","","","","","Seat switch signals","","","e0cfa7aceac75980b33075ceef5c9125"
"Vehicle.Cabin.Seat.Row2.Pos3.Switch.Warmer","actuator","boolean","","","","","Warmer switch for Seat heater (SingleSeat.Heating)","","","32fe3de3adbd51c280b13e26cb23dce8"
"Vehicle.Cabin.Seat.Row2.Pos3.Switch.Cooler","actuator","boolean","","","","","Cooler switch for Seat heater (SingleSeat.Heating)","","","c2137be8528b5f5da942fd1b6b8bfe9e"
"Vehicle.Cabin.Seat.Row2.Pos3.Switch.Forward","actuator","boolean","","","","","Seat forward switch engaged (SingleSeat.Position)","","","570ed0643f3d54edbecafbaabfa63676"
"Vehicle.Cabin.Seat.Row2.Pos3.Switch.Backward","actuator","boolean","","","","","Seat backward switch engaged (SingleSeat.Position)","","","9035b32f9ee95d1db6c22f50effc7c7f"
"Vehicle.Cabin.Seat.Row2.Pos3.Switch.Up","actuator","boolean","","","","","Seat up switch engaged (SingleSeat.Height)","","","028248cc18315659a533c409180b577a"
"Vehicle.Cabin.Seat.Row2.Pos3.Switch.Down","actuator","boolean","","","","","Seat down switch engaged (SingleSeat.Height)","","","e2dbef15271959f9859c730beb6a279f"
"Vehicle.Cabin.Seat.Row2.Pos3.Switch.HeadRestraint","branch","","","","","","Switches for SingleSeat.HeadRestraint.Height","","","68549d6e81075fe99a524d97b97334ca"
"Vehicle.Cabin.Seat.Row2.Pos3.Switch.HeadRestraint.Up","actuator","boolean","","","","","Head restraint up switch engaged (SingleSeat.HeadRestraint.Height)","","","c76b4aee310057d681ce841a43f275b0"
"Vehicle.Cabin.Seat.Row2.Pos3.Switch.HeadRestraint.Down","actuator","boolean","","","","","Head restraint down switch engaged (SingleSeat.HeadRestraint.Height)","","","acf77df0899557ea98b9b73411a785fd"
"Vehicle.Cabin.Seat.Row2.Pos3.Switch.Massage","branch","","","","","","Switches for SingleSeat.Massage","","","ac2bb22d6acf56988582353a1453cbe3"
"Vehicle.Cabin.Seat.Row2.Pos3.Switch.Massage.Increase","actuator","boolean","","","","","Increase massage level switch engaged (SingleSeat.Massage)","","","ac801efd6a6456a2b88417a50c625f57"
"Vehicle.Cabin.Seat.Row2.Pos3.Switch.Massage.Decrease","actuator","boolean","","","","","Decrease massage level switch engaged (SingleSeat.Massage)","","","d91ab3177bf35a52b02bab237eb43e29"
"Vehicle.Cabin.Seat.Row2.Pos3.Switch.Recline","branch","","","","","","Switches for SingleSeat.Recline","","","216444ab659152b6ab8daed75500d388"
"Vehicle.Cabin.Seat.Row2.Pos3.Switch.Recline.Backward","actuator","boolean","","","","","Seatback recline backward switch engaged (SingleSeat.Recline)","","","1db535f68ddf5d449a19d12a208140c8"
"Vehicle.Cabin.Seat.Row2.Pos3.Switch.Recline.Forward","actuator","boolean","","","","","Seatback recline forward switch engaged (SingleSeat.Recline)","","","2a56d160cce15feca287e088e716650d"
"Vehicle.Cabin.Seat.Row2.Pos3.Switch.Cushion","branch","","","","","","Switches for SingleSeat.Cushion","","","45febb136cc9513aadf5ac81c444c50f"
"Vehicle.Cabin.Seat.Row2.Pos3.Switch.Cushion.Up","actuator","boolean","","","","","Seat cushion up switch engaged (SingleSeat.Cushion.Height)","","","51b1d279db7e540ab06c61da49d345eb"
"Vehicle.Cabin.Seat.Row2.Pos3.Switch.Cushion.Down","actuator","boolean","","","","","Seat cushion down switch engaged (SingleSeat.Cushion.Height)","","","2f278d0e725a5f24aa77e2215cbb9aa8"
"Vehicle.Cabin.Seat.Row2.Pos3.Switch.Cushion.Forward","actuator","boolean","","","","","Seat cushion forward/lengthen switch engaged (SingleSeat.Cushion.Length)","","","0e5094c2a3225e3bb4b0cb9cfb512ead"
"Vehicle.Cabin.Seat.Row2.Pos3.Switch.Cushion.Backward","actuator","boolean","","","","","Seat cushion backward/shorten switch engaged (SingleSeat.Cushion.Length)","","","867fde470237512399c100a3377863aa"
"Vehicle.Cabin.Seat.Row2.Pos3.Switch.Lumbar","branch","","","","","","Switches for SingleSeat.Lumbar","","","7837dca1dd445a49b01ff126545e96d1"
"Vehicle.Cabin.Seat.Row2.Pos3.Switch.Lumbar.Up","actuator","boolean","","","","","Lumbar up switch engaged (SingleSeat.Lumbar.Height)","","","e53c8a74034b5def83a9c2e41ffbf686"
"Vehicle.Cabin.Seat.Row2.Pos3.Switch.Lumbar.Down","actuator","boolean","","","","","Lumbar down switch engaged (SingleSeat.Lumbar.Height)","","","9b37d65e49ba518aacb15176ee035f85"
"Vehicle.Cabin.Seat.Row2.Pos3.Switch.Lumbar.Inflate","actuator","boolean","","","","","Lumbar inflation switch engaged (SingleSeat.Lumbar.Inflation)","","","e71ff6bd33f2583d964ae9c074265ce1"
"Vehicle.Cabin.Seat.Row2.Pos3.Switch.Lumbar.Deflate","actuator","boolean","","","","","Lumbar deflation switch engaged (SingleSeat.Lumbar.Inflation)","","","0be514b4224f57e3b95d748ace1d09f3"
"Vehicle.Cabin.Seat.Row2.Pos3.Switch.SideBolster","branch","","","","","","Switches for SingleSeat.SideBolster","","","a06fd6dfd4ad5b468213337d6f2f9d07"
"Vehicle.Cabin.Seat.Row2.Pos3.Switch.SideBolster.Inflate","actuator","boolean","","","","","Side bolster inflation switch engaged (SingleSeat.SideBolster.Inflation)","","","0e7ee36cd3d75f05a7f49722b82017fe"
"Vehicle.Cabin.Seat.Row2.Pos3.Switch.SideBolster.Deflate","actuator","boolean","","","","","Side bolster deflation switch engaged (SingleSeat.SideBolster.Inflation)","","","5f97a254d1b654bf99203d1d0e3b6739"
"Vehicle.Cabin.DriverPosition","attribute","uint8","","","","","The position of the driver seat in row 1.","","","bca9ccd50358584d8d20865694b0d15f"
"Vehicle.Cabin.SeatRowCount","attribute","uint8","","","","","Number of seat rows in vehicle","","","1002a7a4a954581b9cbc72fa438c5292"
"Vehicle.Cabin.SeatPosCount","attribute","uint8[]","","","","","Number of seats across each row from the front to the rear","","","8dd40ecd47ab51c79ed9c74ae4296d7e"
"Vehicle.Cabin.Convertible","branch","","","","","","Convertible roof","","","2aece85d39d6569e93cf842387a645d9"
"Vehicle.Cabin.Convertible.Status","sensor","string","","","","","Roof status on convertible vehicles","","","c8812698198a56d7a1adcc8bbe87845f"
"Vehicle.ADAS","branch","","","","","","All Advanced Driver Assist Systems data.","","","14c2b2e1297b513197d320a5ce58f42e"
"Vehicle.ADAS.CruiseControl","branch","","","","","","Signals from Cruise Control system","","","c4d751cf74f9576dbba3cc820991c1fb"
"Vehicle.ADAS.CruiseControl.IsActive","actuator","boolean","","","","","Indicates if cruise control system is enabled. True = Enabled. False = Disabled.","","","78ab5ce923dc5aa1a6622bcb948e1561"
"Vehicle.ADAS.CruiseControl.SpeedSet","actuator","float","","km/h","","","Set cruise control speed in kilometers per hour","","","b3f3a53ccd825e4da5cb1226f94dc005"
"Vehicle.ADAS.CruiseControl.Error","sensor","boolean","","","","","Indicates if cruise control system incurred and error condition. True = Error. False = NoError.","","","586d4d35a28956c794c7d56a9cedf544"
"Vehicle.ADAS.LaneDepartureDetection","branch","","","","","","Signals from Land Departure Detection System","","","e45f33fdcf245f11981b2f201ee8281a"
"Vehicle.ADAS.LaneDepartureDetection.IsActive","actuator","boolean","","","","","Indicates if lane departure detection system is enabled. True = Enabled. False = Disabled.","","","ba683882dbea575b9540118aa914acd8"
"Vehicle.ADAS.LaneDepartureDetection.Warning","sensor","boolean","","","","","Indicates if lane departure detection registered a lane departure","","","06ba0445af5258d8a9c953979afb7c05"
"Vehicle.ADAS.LaneDepartureDetection.Error","sensor","boolean","","","","","Indicates if lane departure system incurred an error condition. True = Error. False = No Error.","","","92e47dedb3d354779352d83ba3de96be"
"Vehicle.ADAS.ObstacleDetection","branch","","","","","","Signals form Obstacle Sensor System","","","e7b6d81631cc5ac584d027d4c1a66cb5"
"Vehicle.ADAS.ObstacleDetection.IsActive","actuator","boolean","","","","","Indicates if obstacle sensor system is enabled. True = Enabled. False = Disabled.","","","7262cd48bdad59f3a0d93d9cb592d4f8"
"Vehicle.ADAS.ObstacleDetection.Error","sensor","boolean","","","","","Indicates if obstacle sensor system incurred an error condition. True = Error. False = No Error.","","","2a68c1f1f290510097b6aac71a23f305"
"Vehicle.ADAS.ABS","branch","","","","","","Antilock Braking System signals","","","219270ef27c4531f874bbda63743b330"
"Vehicle.ADAS.ABS.IsActive","actuator","boolean","","","","","Indicates if ABS is enabled. True = Enabled. False = Disabled.","","","433b7039199357178688197d6e264725"
"Vehicle.ADAS.ABS.Error","sensor","boolean","","","","","Indicates if ABS incurred an error condition. True = Error. False = No Error.","","","cd2b0e86aa1f5021a9bb7f6bda1cbe0f"
"Vehicle.ADAS.ABS.IsEngaged","sensor","boolean","","","","","Indicates if ABS is currently regulating brake pressure. True = Engaged. False = Not Engaged.","","","6dd21979a2225e31940dc2ece1aa9a04"
"Vehicle.ADAS.TCS","branch","","","","","","Traction Control System signals","","","0572e9f6b1aa5fb5b2f68086aff05073"
"Vehicle.ADAS.TCS.IsActive","actuator","boolean","","","","","Indicates if TCS is enabled. True = Enabled. False = Disabled.","","","6789de7a67515e7f9bcdd18623954074"
"Vehicle.ADAS.TCS.Error","sensor","boolean","","","","","Indicates if TCS incurred an error condition. True = Error. False = No Error.","","","44910b2e5ce75a768d79a01ee3d0723f"
"Vehicle.ADAS.TCS.IsEngaged","sensor","boolean","","","","","Indicates if TCS is currently regulating traction. True = Engaged. False = Not Engaged.","","","b33d70009ad5589fbffe17fa7e827242"
"Vehicle.ADAS.ESC","branch","","","","","","Electronic Stability Control System signals","","","636b4586ce7854b4b270a2f3b6c0af4f"
"Vehicle.ADAS.ESC.IsActive","actuator","boolean","","","","","Indicates if ECS is enabled. True = Enabled. False = Disabled.","","","70b769baed285c3897979639d13bafd3"
"Vehicle.ADAS.ESC.Error","sensor","boolean","","","","","Indicates if ESC incurred an error condition. True = Error. False = No Error.","","","c3852de5d6305918b8de1fb11a1a5da5"
"Vehicle.ADAS.ESC.IsEngaged","sensor","boolean","","","","","Indicates if ESC is currently regulating vehicle stability. True = Engaged. False = Not Engaged.","","","2088953a28385353a9d46b3a3dc11cac"
"Vehicle.Chassis","branch","","","","","","All data concerning steering, suspension, wheels, and brakes.","","","87d260d635425da0a4ebd62bc4e5c313"
"Vehicle.Chassis.CurbWeight","attribute","uint16","V2.1 moved to Vehicle.CurbWeight","kg","","","Vehicle curb weight, in kg, including all liquids and full tank of fuel, but no cargo or passengers.","","","ffe3fe9067b15475bb02865ba51cc972"
"Vehicle.Chassis.GrossWeight","attribute","uint16","V2.1 moved to Vehicle.GrossWeight","kg","","","Curb weight of vehicle, including all liquids and full tank of fuel and full load of cargo and passengers.","","","1488a8a670535ea2b3ce2ec5b7016175"
"Vehicle.Chassis.TowWeight","attribute","uint16","V2.1 moved to Vehicle.TowWeight","kg","","","Maximum weight, in kilos, of trailer.","","","ff8fc44fac735c278bf18291790cc9db"
"Vehicle.Chassis.Length","attribute","uint16","V2.1 moved to Vehicle.Length","mm","","","Overall vehicle length, in mm.","","","ace9409dc191589faf79edd42a3218d3"
"Vehicle.Chassis.Height","attribute","uint16","V2.1 moved to Vehicle.Height","mm","","","Overall vehicle height, in mm.","","","63e6660d8f635f4db977c23ee411f0cc"
"Vehicle.Chassis.Width","attribute","uint16","V2.1 moved to Vehicle.Width","mm","","","Overall vehicle width, in mm.","","","abd0c2786e275dc1b9669dd337ba6c65"
"Vehicle.Chassis.Wheelbase","attribute","uint16","","mm","","","Overall wheel base, in mm.","","","11677e0433935dc7aa9c1806c96a8a6b"
"Vehicle.Chassis.Track","attribute","uint16","","mm","","","Overall wheel tracking, in mm.","","","f66cc4e6d7cf5e1da0d58af902dbb36b"
"Vehicle.Chassis.Axle","branch","","","","","","Axle signals","","","0a3ebde7efa85c04ac6c29b5676fec5d"
"Vehicle.Chassis.Axle.Row1","branch","","","","","","Axle signals","","","d7e93a94af0752aaab36819f6be4f67a"
"Vehicle.Chassis.Axle.Row1.WheelCount","attribute","uint8","","","","","Number of wheels on the axle","","","7232effafb7d5c908a9bafe1cef2ff3e"
"Vehicle.Chassis.Axle.Row1.WheelDiameter","attribute","float","","inch","","","Diameter of wheels (rims without tires), in inches, as per ETRTO / TRA standard.","","","60d4b948ae8a5485bd77c45e1f648c13"
"Vehicle.Chassis.Axle.Row1.WheelWidth","attribute","float","","inch","","","Width of wheels (rims without tires), in inches, as per ETRTO / TRA standard.","","","5b92bdab1e035ff4ba000330e20f826b"
"Vehicle.Chassis.Axle.Row1.TireDiameter","attribute","float","","inch","","","Outer diameter of tires, in inches, as per ETRTO / TRA standard.","","","ed9f037c1b5d53c78c90b71179db1f4f"
"Vehicle.Chassis.Axle.Row1.TireWidth","attribute","uint16","","mm","","","Nominal section width of tires, in mm, as per ETRTO / TRA standard.","","","3444d8773c215cd7a076d688eb7f1afc"
"Vehicle.Chassis.Axle.Row1.TireAspectRatio","attribute","uint8","","percent","","","Aspect ratio between tire section height and tire section width, as per ETRTO / TRA standard.","","","716fec24167e5c36b2b97daaf091f911"
"Vehicle.Chassis.Axle.Row1.Wheel","branch","","","","","","Wheel signals for axle","","","8ed02c02eee0502ba6d94a5d5f1fb789"
"Vehicle.Chassis.Axle.Row1.Wheel.Left","branch","","","","","","Wheel signals for axle","","","0cd478c6e72b55c6be6d3d9df9624545"
"Vehicle.Chassis.Axle.Row1.Wheel.Left.Brake","branch","","","","","","Brake signals for wheel","","","162dab13d5815ec4bc22888b0bc59cbf"
"Vehicle.Chassis.Axle.Row1.Wheel.Left.Brake.FluidLevel","sensor","uint8","","percent","","","Brake fluid level as percent. 0 = Empty. 100 = Full.","","","63aa9c4973ef50b18bd7214c9f2634c5"
"Vehicle.Chassis.Axle.Row1.Wheel.Left.Brake.FluidLevelLow","sensor","boolean","","","","","Brake fluid level status. True = Brake fluid level low. False = Brake fluid level OK.","","","53a75af3ab945f3f8546a84136369ec1"
"Vehicle.Chassis.Axle.Row1.Wheel.Left.Brake.PadWear","sensor","uint8","","","","","Brake pad wear as percent. 0 = No Wear. 100 = Worn.","","","b4ed36f8143d512fadaca3e641739ee2"
"Vehicle.Chassis.Axle.Row1.Wheel.Left.Brake.BrakesWorn","sensor","boolean","","","","","Brake pad wear status. True = Worn. False = Not Worn.","","","2f7c8029bfe759748592ef5e729cc845"
"Vehicle.Chassis.Axle.Row1.Wheel.Left.Tire","branch","","","","","","Tire signals for wheel","","","17c60ec3c02054b4951c975156375d9a"
"Vehicle.Chassis.Axle.Row1.Wheel.Left.Tire.Pressure","sensor","uint16","","kPa","","","Tire pressure in kilo-Pascal","","","9fa3f176fd975d28a68f70c7d72e370f"
"Vehicle.Chassis.Axle.Row1.Wheel.Left.Tire.PressureLow","sensor","boolean","","","","","Tire Pressure Status. True = Low tire pressure. False = Good tire pressure.","","","82de2a68098455eba786f8ed2d7468c0"
"Vehicle.Chassis.Axle.Row1.Wheel.Left.Tire.Temperature","sensor","float","","celsius","","","Tire temperature in Celsius.","","","093d8fb119755f6bafa979e4eae201a0"
"Vehicle.Chassis.Axle.Row1.Wheel.Right","branch","","","","","","Wheel signals for axle","","","c7ae1f1787ec502d8aea41802dc9a203"
"Vehicle.Chassis.Axle.Row1.Wheel.Right.Brake","branch","","","","","","Brake signals for wheel","","","f334a45b92215f86b4ecadbd82c8b249"
"Vehicle.Chassis.Axle.Row1.Wheel.Right.Brake.FluidLevel","sensor","uint8","","percent","","","Brake fluid level as percent. 0 = Empty. 100 = Full.","","","386bfddee4605e419d59755a51835650"
"Vehicle.Chassis.Axle.Row1.Wheel.Right.Brake.FluidLevelLow","sensor","boolean","","","","","Brake fluid level status. True = Brake fluid level low. False = Brake fluid level OK.","","","0311e746d19358c8a3236cefeca84ef1"
"Vehicle.Chassis.Axle.Row1.Wheel.Right.Brake.PadWear","sensor","uint8","","","","","Brake pad wear as percent. 0 = No Wear. 100 = Worn.","","","f3c53c8c5628527a8501e12778dae6c7"
"Vehicle.Chassis.Axle.Row1.Wheel.Right.Brake.BrakesWorn","sensor","boolean","","","","","Brake pad wear status. True = Worn. False = Not Worn.","","","1a55f7262b565bf4a5181a55c19d204d"
"Vehicle.Chassis.Axle.Row1.Wheel.Right.Tire","branch","","","","","","Tire signals for wheel","","","660f90ae8f14594cb6e97d000c1985a1"
"Vehicle.Chassis.Axle.Row1.Wheel.Right.Tire.Pressure","sensor","uint16","","kPa","","","Tire pressure in kilo-Pascal","","","ea8038b63e6650ffb1a20539e915064a"
"Vehicle.Chassis.Axle.Row1.Wheel.Right.Tire.PressureLow","sensor","boolean","","","","","Tire Pressure Status. True = Low tire pressure. False = Good tire pressure.","","","1634d42e20bc5cb4b3d6d4735821d477"
"Vehicle.Chassis.Axle.Row1.Wheel.Right.Tire.Temperature","sensor","float","","celsius","","","Tire temperature in Celsius.","","","58d4cee188d353d7996e855d48bb92df"
"Vehicle.Chassis.Axle.Row2","branch","","","","","","Axle signals","","","8ef77768446659b6b5020a06c7b23c8b"
"Vehicle.Chassis.Axle.Row2.WheelCount","attribute","uint8","","","","","Number of wheels on the axle","","","ac6fe103410153d382306426d14213ab"
"Vehicle.Chassis.Axle.Row2.WheelDiameter","attribute","float","","inch","","","Diameter of wheels (rims without tires), in inches, as per ETRTO / TRA standard.","","","af27b1d18a5455e593692a9929909bb9"
"Vehicle.Chassis.Axle.Row2.WheelWidth","attribute","float","","inch","","","Width of wheels (rims without tires), in inches, as per ETRTO / TRA standard.","","","889d279053c051979ebbe301bacac206"
"Vehicle.Chassis.Axle.Row2.TireDiameter","attribute","float","","inch","","","Outer diameter of tires, in inches, as per ETRTO / TRA standard.","","","4dc46ee7fe0a5240a6eb67f9bf43a1ea"
"Vehicle.Chassis.Axle.Row2.TireWidth","attribute","uint16","","mm","","","Nominal section width of tires, in mm, as per ETRTO / TRA standard.","","","76a9071697b25fb8ab42393dfb77f0ef"
"Vehicle.Chassis.Axle.Row2.TireAspectRatio","attribute","uint8","","percent","","","Aspect ratio between tire section height and tire section width, as per ETRTO / TRA standard.","","","9b4515273bf1554dab746212db05d352"
"Vehicle.Chassis.Axle.Row2.Wheel","branch","","","","","","Wheel signals for axle","","","87b119ed6de254159877b24047fd3026"
"Vehicle.Chassis.Axle.Row2.Wheel.Left","branch","","","","","","Wheel signals for axle","","","4c32a1c722a45ea09a52c389e8a8a618"
"Vehicle.Chassis.Axle.Row2.Wheel.Left.Brake","branch","","","","","","Brake signals for wheel","","","774d0a5771d35975872870cf71ea1487"
"Vehicle.Chassis.Axle.Row2.Wheel.Left.Brake.FluidLevel","sensor","uint8","","percent","","","Brake fluid level as percent. 0 = Empty. 100 = Full.","","","4b0d4f80b8855973a55ffee80fdfc4ba"
"Vehicle.Chassis.Axle.Row2.Wheel.Left.Brake.FluidLevelLow","sensor","boolean","","","","","Brake fluid level status. True = Brake fluid level low. False = Brake fluid level OK.","","","68e832cbce705af0bf0d6e0f9ba7acac"
"Vehicle.Chassis.Axle.Row2.Wheel.Left.Brake.PadWear","sensor","uint8","","","","","Brake pad wear as percent. 0 = No Wear. 100 = Worn.","","","8eff72d583015e1e94eab98bf8f0497e"
"Vehicle.Chassis.Axle.Row2.Wheel.Left.Brake.BrakesWorn","sensor","boolean","","","","","Brake pad wear status. True = Worn. False = Not Worn.","","","ccae6b64f123544fa6982d224d987852"
"Vehicle.Chassis.Axle.Row2.Wheel.Left.Tire","branch","","","","","","Tire signals for wheel","","","edfee87117dc5a6f9d970167f26ec090"
"Vehicle.Chassis.Axle.Row2.Wheel.Left.Tire.Pressure","sensor","uint16","","kPa","","","Tire pressure in kilo-Pascal","","","ea414012c36e54fc84ec1d421f370ddd"
"Vehicle.Chassis.Axle.Row2.Wheel.Left.Tire.PressureLow","sensor","boolean","","","","","Tire Pressure Status. True = Low tire pressure. False = Good tire pressure.","","","24bc9ee216275e4d8c7f388853e80975"
"Vehicle.Chassis.Axle.Row2.Wheel.Left.Tire.Temperature","sensor","float","","celsius","","","Tire temperature in Celsius.","","","06ab6b3fe7bb5f7c9e2e104ee0e7cfd5"
"Vehicle.Chassis.Axle.Row2.Wheel.Right","branch","","","","","","Wheel signals for axle","","","f59f6ce66b1454498f5dc71be581732a"
"Vehicle.Chassis.Axle.Row2.Wheel.Right.Brake","branch","","","","","","Brake signals for wheel","","","5c33ec4bd8a15d3590f59e7257bf4d25"
"Vehicle.Chassis.Axle.Row2.Wheel.Right.Brake.FluidLevel","sensor","uint8","","percent","","","Brake fluid level as percent. 0 = Empty. 100 = Full.","","","83e5e261302d5ab38c9ee4dddc18c8ae"
"Vehicle.Chassis.Axle.Row2.Wheel.Right.Brake.FluidLevelLow","sensor","boolean","","","","","Brake fluid level status. True = Brake fluid level low. False = Brake fluid level OK.","","","c8660a7144055afa8ffc1ffb092ce6cc"
"Vehicle.Chassis.Axle.Row2.Wheel.Right.Brake.PadWear","sensor","uint8","","","","","Brake pad wear as percent. 0 = No Wear. 100 = Worn.","","","63a564bca18a5b1fabd7d3cff1af0e6d"
"Vehicle.Chassis.Axle.Row2.Wheel.Right.Brake.BrakesWorn","sensor","boolean","","","","","Brake pad wear status. True = Worn. False = Not Worn.","","","4f1e06c6edbd57e6b0d55e413481633f"
"Vehicle.Chassis.Axle.Row2.Wheel.Right.Tire","branch","","","","","","Tire signals for wheel","","","d855fe9ffb4e52be83ebfc7967c1c3ee"
"Vehicle.Chassis.Axle.Row2.Wheel.Right.Tire.Pressure","sensor","uint16","","kPa","","","Tire pressure in kilo-Pascal","","","0cd3dd4be36c5fcda49d6360556ba7c8"
"Vehicle.Chassis.Axle.Row2.Wheel.Right.Tire.PressureLow","sensor","boolean","","","","","Tire Pressure Status. True = Low tire pressure. False = Good tire pressure.","","","86bfb761f970543399f4232ca0915a70"
"Vehicle.Chassis.Axle.Row2.Wheel.Right.Tire.Temperature","sensor","float","","celsius","","","Tire temperature in Celsius.","","","7c08b5778bc05265bb8d4e08fdca29cf"
"Vehicle.Chassis.AxleCount","attribute","uint8","","","","","Number of axles on the vehicle","","","86d084c9148d5f22b5402a030413ed79"
"Vehicle.Chassis.ParkingBrake","branch","","","","","","Parking brake signals","","","3849d42292f4551590fa4bf716fc90f7"
"Vehicle.Chassis.ParkingBrake.IsEngaged","actuator","boolean","","","","","Parking brake status. True = Parking Brake is Engaged. False = Parking Brake is not Engaged.","","","faa7f94e6a5555c6b2d62e3328520ce0"
"Vehicle.Chassis.SteeringWheel","branch","","","","","","Steering wheel signals","","","8c759072791e5986ac4efe9df0c2b751"
"Vehicle.Chassis.SteeringWheel.Angle","sensor","int16","","degrees","","","Steering wheel angle. Positive = degrees to the left. Negative = degrees to the right.","","","92cd3b3d37585b2291806fe5127d9393"
"Vehicle.Chassis.SteeringWheel.Tilt","actuator","uint8","","percent","0","100","Steering wheel column tilt. 0 = Lowest position. 100 = Highest position.","","","33e979769f91521d8080384447d06c00"
"Vehicle.Chassis.SteeringWheel.Extension","actuator","uint8","","percent","0","100","Steering wheel column extension from dashboard. 0 = Closest to dashboard. 100 = Furthest from dashboard.","","","6a84cc3604fc5960a1fb384fe63fae72"
"Vehicle.Chassis.SteeringWheel.Position","attribute","string","","","","","Position of the steering wheel on the left or right side of the vehicle.","","","314d6eeeba195098b36ae7f476d27824"
"Vehicle.Chassis.Accelerator","branch","","","","","","Accelerator signals","","","3b2b562086a45eb29c55186f3b710621"
"Vehicle.Chassis.Accelerator.PedalPosition","sensor","uint8","","percent","0","100","Accelerator pedal position as percent. 0 = Not depressed. 100 = Fully depressed.","","","2fabd8b61db45f62b4e97e7a612b4a73"
"Vehicle.Chassis.Brake","branch","","","","","","Brake system signals","","","38df972e5c6b558e93839a5e97238c5a"
